Date,price,log_return,volatility_20d,mean_return_20d,ma_50,price_ma_ratio
2024-06-26,23868.80078125,0.006198787876631016,0.018606369050016,0.0020976436532062145,22729.256953125,1.0501355513061912
2024-06-27,24044.5,0.007334080659762657,0.01848243985349369,0.002866718153236222,22759.7589453125,1.056447920110863
2024-06-28,24010.599609375,-0.0014108969297394127,0.018282772325508703,0.0032742314189420896,22794.5209375,1.0533496042847028
2024-07-01,24141.94921875,0.00545557559691747,0.01828584851603787,0.003453608493260276,22834.4019140625,1.0572621656397425
2024-07-02,24123.849609375,-0.0007499973340487516,0.017015112935299358,0.001814907092831833,22876.9619140625,1.0545040770709173
2024-07-03,24286.5,0.006719678910168409,0.008377142525845383,0.005207100836478132,22919.7519140625,1.0596318882971385
2024-07-04,24302.150390625,0.0006441994597673961,0.005257497385084474,0.0035857456770153418,22959.0669140625,1.0584990444772762
2024-07-05,24323.849609375,0.0008924945580705119,0.005137955816278571,0.003187931253432099,22998.18390625,1.0576421907281441
2024-07-08,24320.55078125,-0.0001356303337513403,0.0032262092317832604,0.0021645581458413685,23036.5469140625,1.05573768811695
2024-07-09,24433.19921875,0.00462112711188291,0.00316072478574596,0.002462105605384273,23073.80390625,1.0589150934117015
2024-07-10,24324.44921875,-0.004460845993233708,0.003492168485683647,0.00222691820916477,23111.89390625,1.0524645586129182
2024-07-11,24315.94921875,-0.0003495037195243165,0.003538299858821976,0.002084733032683732,23145.3448828125,1.0505762321479504
2024-07-12,24502.150390625,0.007628403248955412,0.0037436639424416234,0.0023035927669537363,23183.2908984375,1.0568883640362028
2024-07-15,24586.69921875,0.0034447298074261035,0.003750613661655087,0.002333505614086879,23222.0608984375,1.0587647378189555
2024-07-16,24613.0,0.0010691440871768358,0.003741167591641671,0.002190676068649796,23264.80390625,1.057950030405707
2024-07-18,24800.849609375,0.007603152387120198,0.0038048104672291183,0.0026598435243330495,23311.9669140625,1.0638677422973846
2024-07-19,24530.900390625,-0.010944347737899481,0.0048736186876958175,0.002004306744140597,23356.534921875,1.050279952599053
2024-07-22,24509.25,-0.0008829659721330775,0.0047923191351719446,0.0021001692686466056,23400.669921875,1.0473738607409995
2024-07-23,24479.05078125,-0.0012329157000276177,0.004849252839468017,0.001960396722551477,23451.1009375,1.0438337563123203
2024-07-24,24413.5,-0.00268142363114976,0.004752857286481943,0.0014381423176185724,23498.266953125,1.0389489594573393
2024-07-25,24406.099609375,-0.0003031729363163769,0.0046308919982065285,0.001113044276971203,23544.3079296875,1.0366029735195932
2024-07-26,24834.849609375,0.01741480789992859,0.005755652616251275,0.0016170806389794999,23596.6479296875,1.0524736260581187
2024-07-29,24836.099609375,5.0331230625744864e-05,0.005724382292142613,0.0016901420469977574,23649.35890625,1.050180671189838
2024-07-30,24857.30078125,0.0008532792280141148,0.00565715798496819,0.0014600272285525896,23698.4279296875,1.048900832367482
2024-07-31,24951.150390625,0.0037684255675633532,0.005654476474995409,0.0016859483736331947,23748.1289453125,1.050657525402647
2024-08-01,25010.900390625,0.002391816490734086,0.005533212005923715,0.0014695552526614788,23797.7659375,1.0509768209465986
2024-08-02,24717.69921875,-0.011792190883304469,0.006279338613761089,0.0008477357355078857,23840.16390625,1.036809114062758
2024-08-05,24055.599609375,-0.02715175314145156,0.008866902258773828,-0.0005544766494682178,23861.922890625,1.0081165595764328
2024-08-06,23992.55078125,-0.0026244033870099497,0.008878171405381642,-0.0006789153021311483,23882.6319140625,1.004602460381378
2024-08-07,24297.5,0.012630066341245293,0.009300390512394716,-0.00027846834066302923,23909.9329296875,1.0162094586987018
2024-08-08,24117.0,-0.007456478381555143,0.009394933866118086,-0.0004282499600791009,23934.509921875,1.0076245587948394
2024-08-09,24367.5,0.010333291215294636,0.009698424524100515,0.00010588978666184659,23967.7659375,1.016677985905836
2024-08-12,24347.0,-0.0008416385761983504,0.009536224143884909,-0.00031761230459584154,24004.9329296875,1.0142498656969567
2024-08-13,24139.0,-0.00857984886239657,0.009664726036048722,-0.0009188412380869753,24037.0989453125,1.0042393241763217
2024-08-14,24143.75,0.0001967576418212346,0.009657247292189614,-0.0009624605603547554,24054.6959375,1.0037021487501394
2024-08-16,24541.150390625,0.016325768935141063,0.010243598853451847,-0.0005263297329537121,24107.8289453125,1.0179743039614007
2024-08-19,24572.650390625,0.0012827353541420893,0.009949762153278233,8.502442164836644e-05,24146.8749609375,1.0176327342720861
2024-08-20,24698.849609375,0.0051226163083365125,0.010009454864270104,0.00038530353567184594,24184.4239453125,1.0212709496503103
2024-08-21,24770.19921875,0.0028846181820890576,0.0100167616966469,0.0005911802297776797,24214.024921875,1.022969097399935
2024-08-22,24811.5,0.0016659691560852782,0.009989138909372542,0.0008085498691394316,24245.0709375,1.0233626481836313
2024-08-23,24823.150390625,0.0004694458708691634,0.009986106779970494,0.0008471808094987086,24276.236953125,1.0225287567655579
2024-08-26,25010.599609375,0.007523018148105455,0.00934686101358367,0.0003525913219075519,24309.9899609375,1.0288198246713913
2024-08-27,25017.75,0.0002858535502177548,0.009346608516819557,0.0003643674378871524,24342.366953125,1.0277451674348494
